Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,Atmospheric temp.:,20.0 °C
,Ext. optics temp.:,20.0 °C
,Ext. optics trans.:,1.0 
,Relative humidity:,0.0 %
,
Bx1

Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,
,146.173,146.173,146.173,146.173,146.173,146.173,146.173,146.173,146.439,146.542,146.521,146.686,146.890,146.890,146.890,146.890,146.890,146.890,146.604,146.378,146.234,146.214,145.617
,146.090,146.090,145.864,145.967,145.844,145.946,146.049,145.967,145.782,145.535,145.699,146.070,146.275,146.131,146.070,145.761,145.679,145.741,145.287,145.287,145.122,144.957,144.957
,145.267,145.555,145.535,145.638,145.617,145.329,145.267,145.329,145.184,144.544,144.233,144.564,144.399,144.233,144.088,143.797,143.028,142.255,141.270,140.428,140.492,140.660,140.765,

Frame 3,139.562,140.808,141.795,142.757,143.465,143.922,144.585,144.606,144.895,145.617,146.049,146.398,146.521,146.686,146.849,146.952,146.972,147.075,146.747,146.890,146.665,146.521,146.583
,144.771,144.833,145.122,145.390,145.370,145.514,145.617,145.432,145.761,146.255,146.583,146.911,147.013,147.116,147.116,146.993,147.218,147.075,147.095,146.870,146.624,146.563,146.521
,145.658,145.679,145.864,145.967,145.967,146.193,146.316,146.296,146.480,146.439,146.686,146.870,147.013,147.013,147.013,147.013,147.013,147.238,147.075,146.870,146.890,146.706,146.768
,146.008,146.029,146.029,146.173,146.193,146.316,146.316,146.357,146.645,146.624,146.809,146.993,147.013,147.013,147.013,147.238,147.259,146.993,147.095,146.931,146.870,146.747,146.706
,146.173,146.070,146.152,146.193,146.275,146.275,146.275,146.501,146.665,146.727,146.829,146.952,147.177,147.075,147.157,147.034,147.054,146.993,147.013,146.972,146.829,146.563,146.563
,146.029,146.131,146.131,146.131,146.131,146.131,146.275,146.275,146.480,146.645,146.829,146.931,146.890,146.993,146.993,146.993,146.993,146.993,146.993,146.993,146.829,146.378,146.029
,146.173,146.111,146.111,146.111,146.111,146.111,146.111,146.111,146.480,146.439,146.665,146.604,146.890,146.890,146.890,146.665,146.952,146.727,146.563,146.583,146.275,146.173,145.576
,146.029,145.864,145.926,145.761,145.823,145.885,145.946,146.090,146.173,145.864,145.905,146.008,145.885,146.255,146.029,145.844,145.741,145.555,145.452,145.205,145.102,145.060,144.874
,145.267,145.164,145.411,145.390,145.514,145.184,145.122,145.184,145.246,144.688,144.419,144.502,144.316,144.523,144.316,143.756,142.965,142.297,141.270,140.597,140.618,140.723,140.513,

Frame 4,139.371,140.871,141.899,142.903,143.194,143.922,144.626,144.668,144.916,145.844,146.131,146.460,146.542,146.747,146.768,147.013,147.034,147.013,146.890,146.911,146.809,146.563,146.583
,144.874,144.688,145.164,145.452,145.308,145.308,145.576,145.514,145.844,146.296,146.398,146.686,146.931,146.952,146.993,147.034,147.034,147.034,147.034,146.911,146.727,146.604,146.521
,145.617,145.617,146.029,146.029,146.111,146.275,146.173,146.378,146.337,146.583,146.624,146.768,146.890,147.116,147.013,147.013,147.238,147.136,147.054,146.931,146.972,146.645,146.706
,145.988,145.802,146.029,146.029,146.255,146.275,146.255,146.542,146.521,146.583,146.706,147.013,147.095,147.116,147.116,147.116,147.116,147.116,147.116,147.116,146.747,146.645,146.624
,145.946,146.131,146.131,145.988,146.378,146.296,146.357,146.480,146.480,146.706,146.829,147.013,147.013,147.013,147.238,147.157,147.157,147.157,147.157,147.157,146.972,146.563,146.480
,146.049,146.049,146.275,145.967,146.090,146.173,146.357,146.439,146.521,146.521,146.706,146.686,146.768,146.890,147.136,147.136,147.136,147.136,146.911,146.911,146.809,146.357,146.214
,146.111,146.111,146.111,146.111,146.111,146.111,146.111,146.111,146.296,146.439,146.583,146.645,146.809,146.706,146.972,146.809,146.870,146.870,146.665,146.501,146.501,146.029,145.576
,145.967,146.049,145.823,145.905,145.988,145.844,145.926,146.070,146.070,145.823,146.008,146.214,146.193,146.337,146.111,145.988,146.173,145.988,145.349,145.225,145.267,145.287,144.709
,145.164,145.514,145.493,145.432,145.493,145.246,145.225,145.308,145.349,144.668,144.336,144.481,144.481,144.440,144.088,143.673,142.903,142.088,141.270,140.534,140.407,140.660,140.744,

Frame 5,139.329,140.765,141.941,142.861,143.298,143.943,144.564,145.040,145.411,145.782,145.782,146.029,146.398,146.542,146.521,146.727,146.931,146.911,146.890,146.870,146.829,146.604,146.583
,144.854,144.792,145.164,145.390,145.205,145.452,145.658,145.638,145.761,146.029,146.049,146.398,146.747,146.993,146.993,147.116,147.136,147.259,147.157,146.829,146.747,146.645,146.542
,145.638,145.576,145.761,145.946,146.029,146.214,146.070,146.296,146.398,146.398,146.645,146.747,147.075,147.075,147.157,147.157,147.238,147.218,147.300,146.952,146.788,146.788,146.542
,145.946,145.905,146.008,146.008,146.111,146.337,146.234,146.296,146.521,146.542,146.870,146.890,147.075,147.075,147.075,147.300,147.218,146.993,147.279,146.931,146.849,146.768,146.604
,146.111,145.988,145.988,146.214,146.234,146.337,146.337,146.337,146.521,146.604,146.809,146.890,147.013,147.013,147.238,147.075,147.054,147.013,146.952,146.931,146.931,146.768,146.563
,146.070,146.029,146.111,146.193,146.193,146.193,146.337,146.419,146.480,146.645,146.542,146.768,146.706,146.849,147.013,147.034,147.034,147.034,146.809,146.890,146.809,146.439,146.111
,146.070,146.070,146.070,146.070,146.070,146.193,146.296,146.296,146.480,146.604,146.624,146.727,146.788,146.665,146.849,146.747,146.829,146.829,146.583,146.521,146.521,146.111,145.555
,145.967,145.967,145.967,145.967,145.967,145.967,145.967,146.070,146.111,146.049,145.926,146.193,146.296,146.296,146.049,145.988,146.008,145.782,145.679,145.390,145.390,145.205,144.874
,145.514,145.576,145.411,145.473,145.535,145.370,145.205,145.246,145.225,144.523,144.502,144.709,144.523,144.254,144.005,143.548,142.944,142.234,141.354,140.639,140.660,140.871,140.829,

Frame 6,139.393,140.934,141.774,142.590,143.382,143.922,144.440,144.854,145.329,145.802,145.967,146.357,146.521,146.747,146.829,146.849,146.849,147.075,147.054,146.870,146.952,146.645,146.501
,144.730,144.750,144.998,145.225,145.473,145.432,145.679,145.699,145.946,146.049,146.378,146.706,146.809,147.054,146.952,147.075,147.320,147.116,147.259,147.013,146.870,146.849,146.645
,145.699,145.473,145.720,145.967,146.049,146.234,146.090,146.316,146.337,146.337,146.706,146.727,146.890,146.993,147.034,147.116,147.218,147.218,147.157,146.972,146.931,146.829,146.706
,145.885,145.946,146.049,146.070,146.152,146.131,146.193,146.480,146.624,146.645,146.727,146.809,146.829,146.993,146.993,147.341,147.259,147.034,147.238,147.116,146.993,146.809,146.583
,146.193,146.111,146.255,146.173,146.173,146.398,146.398,146.357,146.542,146.768,146.911,146.829,146.890,146.931,147.218,147.116,147.116,147.054,147.136,147.095,146.972,146.788,146.419
,145.967,146.090,146.193,146.193,145.967,146.214,146.316,146.173,146.439,146.460,146.624,146.727,146.727,146.931,146.952,147.054,147.054,146.829,146.788,147.013,146.952,146.542,146.214
,146.090,146.111,146.111,146.111,146.111,146.111,146.316,146.296,146.460,146.542,146.583,146.583,146.727,146.665,146.788,146.768,146.788,146.768,146.624,146.645,146.439,146.111,145.905
,146.070,146.070,146.070,146.070,146.070,145.844,146.049,145.926,146.090,146.029,145.926,146.255,146.173,146.275,146.173,146.029,145.967,145.720,145.617,145.390,145.390,145.164,144.709
,145.349,145.741,145.597,145.679,145.679,145.473,145.390,145.184,145.267,144.750,144.440,144.916,144.606,144.399,144.150,143.839,143.028,142.025,141.417,140.618,140.470,140.744,140.681,

Frame 7,139.202,140.660,141.858,142.569,143.257,143.922,144.564,145.081,145.287,145.699,145.905,146.378,146.357,146.501,146.870,146.788,146.931,147.013,146.890,146.747,146.747,146.563,146.419
,144.523,144.730,145.164,145.349,145.308,145.329,145.699,145.844,145.988,146.131,146.275,146.604,146.604,146.747,146.870,147.075,147.075,147.157,147.177,147.013,146.870,146.829,146.604
,145.761,145.885,145.782,145.782,145.885,146.111,146.008,146.337,146.460,146.357,146.460,146.604,146.911,147.013,147.116,147.116,147.116,147.116,147.116,147.116,146.870,146.747,146.870
,146.029,146.008,146.049,145.967,146.214,146.193,146.173,146.439,146.439,146.665,146.686,146.788,146.890,146.890,147.116,147.341,147.259,147.177,147.177,147.177,146.870,146.870,146.665
,146.070,146.070,146.070,146.070,146.070,146.419,146.398,146.419,146.501,146.645,146.870,146.993,146.890,146.972,147.116,147.095,146.972,147.054,147.136,147.054,146.890,146.809,146.439
,146.070,146.070,146.070,146.070,146.070,146.419,146.419,146.419,146.419,146.645,146.645,146.788,146.870,147.034,146.870,146.849,146.849,146.788,146.952,146.931,146.890,146.727,146.480
,146.296,146.214,146.131,146.131,146.131,146.193,146.275,146.357,146.439,146.398,146.542,146.665,146.665,146.809,146.583,146.665,146.747,146.604,146.563,146.645,146.624,146.070,145.720
,146.193,145.967,146.029,146.029,146.029,146.029,146.029,146.029,146.029,145.720,145.823,145.946,146.090,146.234,146.008,145.926,145.844,145.741,145.658,145.432,145.493,145.143,144.792
,145.432,145.555,145.679,145.514,145.576,145.411,145.246,145.370,145.349,144.564,144.357,144.895,144.564,144.254,144.233,143.901,143.007,142.088,141.396,140.681,140.513,140.723,140.470,

Frame 8,139.202,140.660,141.858,142.798,143.257,143.922,144.564,144.998,145.349,145.802,146.090,146.214,146.439,146.890,146.890,146.972,146.952,146.952,146.952,146.849,146.747,146.645,146.542
,144.730,144.833,145.164,145.370,145.287,145.432,145.658,145.885,146.111,146.337,146.439,146.542,146.870,146.911,147.136,147.054,147.279,147.197,147.116,146.931,146.931,146.931,146.768
,145.741,145.720,145.720,145.720,145.864,145.967,146.070,146.398,146.501,146.501,146.645,146.870,147.095,147.095,147.136,147.361,147.361,147.197,147.259,147.054,146.972,146.890,146.747
,146.008,145.905,145.823,145.926,145.926,146.152,146.152,146.357,146.501,146.604,146.686,146.911,147.054,147.054,147.054,147.361,147.259,147.238,147.157,147.095,147.095,146.890,146.706
,146.193,145.988,146.049,145.946,146.029,146.111,146.193,146.357,146.686,146.583,146.747,146.911,147.034,147.034,147.259,147.116,146.993,147.095,147.197,147.197,146.972,146.768,146.583
,146.275,145.988,146.214,146.029,146.029,146.255,146.255,146.378,146.419,146.542,146.727,146.686,147.075,146.931,147.034,146.931,146.952,146.952,146.952,146.952,146.952,146.542,146.214
,146.337,146.214,146.173,146.070,146.131,146.214,146.275,146.337,146.439,146.542,146.460,146.583,146.849,146.849,146.849,146.849,146.849,146.624,146.480,146.563,146.357,146.008,145.782
,146.234,146.029,146.111,146.111,146.111,145.885,146.029,146.173,146.131,145.864,146.049,146.049,146.131,146.398,146.255,146.111,145.905,145.679,145.370,145.019,145.019,145.019,144.792
,145.514,145.658,145.555,145.597,145.576,145.370,145.349,145.349,145.370,144.709,144.523,144.585,144.399,144.316,144.171,144.026,143.194,142.130,141.270,140.492,140.428,140.723,140.428,

Frame 9,139.287,140.808,141.837,142.610,143.132,143.860,144.564,145.060,145.164,145.514,145.905,146.234,146.563,146.870,146.890,146.890,147.054,146.849,146.849,146.849,146.686,146.706,146.521
,144.833,144.730,145.060,145.184,145.349,145.452,145.761,145.905,145.926,145.926,146.275,146.624,146.972,146.972,146.972,147.197,147.136,146.993,147.116,147.013,146.829,146.727,146.624
,145.823,145.720,145.720,145.823,146.049,146.275,146.255,146.255,146.378,146.378,146.480,146.952,146.972,147.197,147.197,147.197,147.300,147.218,147.218,147.054,146.931,146.931,146.931
,145.864,145.864,145.946,146.173,146.275,146.296,146.296,146.296,146.521,146.665,146.686,146.972,147.013,147.116,147.341,147.259,147.259,147.259,147.259,147.054,147.013,147.013,146.788
,146.049,146.049,146.275,146.316,146.214,146.214,146.214,146.439,146.645,146.706,146.768,146.911,147.136,147.136,147.279,147.279,147.054,146.931,147.157,147.116,146.890,146.890,146.665
,146.111,146.111,146.275,146.275,146.275,146.049,146.152,146.378,146.521,146.439,146.604,146.583,146.829,147.157,147.218,147.157,146.952,147.034,146.870,146.870,146.829,146.542,146.439
,146.214,146.214,146.214,146.214,145.988,146.214,146.193,146.378,146.439,146.521,146.521,146.604,146.604,146.727,146.665,146.911,146.911,146.686,146.460,146.337,146.131,146.214,145.782
,146.316,146.090,145.946,145.967,145.988,145.926,145.844,145.823,145.946,145.864,145.926,146.070,145.988,146.131,146.255,146.070,146.049,145.617,145.164,144.936,145.019,145.081,144.854
,145.411,145.597,145.597,145.432,145.493,145.308,145.122,145.102,145.349,144.688,144.502,144.544,144.295,144.233,144.254,144.005,143.153,142.276,141.375,140.660,140.428,140.765,140.597,

Frame 10,139.308,140.555,141.774,142.527,143.257,143.963,144.419,144.916,145.329,145.741,146.090,146.521,146.645,146.870,147.095,146.952,146.809,146.890,146.829,146.686,146.809,146.768,146.665
,144.771,144.978,144.957,145.143,145.329,145.452,145.679,145.905,145.905,146.234,146.583,147.157,147.300,147.218,146.972,147.054,147.177,147.075,146.911,146.890,146.911,146.768,146.563
,145.988,145.823,145.988,145.988,145.988,146.090,146.193,146.193,146.193,146.337,146.809,147.034,147.197,147.116,147.238,147.238,147.238,147.279,147.320,146.952,146.870,146.747,146.768
,146.008,146.173,146.173,146.049,146.049,146.049,146.049,146.193,146.501,146.563,146.870,147.034,147.157,147.218,147.197,147.422,147.300,147.300,147.075,146.952,146.993,146.849,146.768
,145.905,146.029,146.255,146.173,146.049,146.275,146.275,146.378,146.501,146.645,146.870,147.034,147.116,147.116,147.341,147.402,147.341,147.034,146.931,146.931,146.870,146.849,146.439
,146.049,146.173,146.275,146.090,146.193,146.296,146.296,146.296,146.296,146.419,146.727,146.890,146.849,146.952,147.177,147.116,147.116,147.013,146.788,146.890,146.665,146.439,146.419
,146.152,146.152,146.152,146.152,146.152,146.152,146.152,146.152,146.296,146.419,146.501,146.460,146.542,146.747,146.747,146.829,146.911,146.911,146.583,146.460,146.337,146.111,146.111
,145.844,146.131,146.131,145.905,145.988,146.070,145.844,145.946,145.946,146.049,146.214,146.070,146.029,146.214,146.275,146.193,146.111,145.905,145.432,144.957,145.164,145.122,144.916
,145.349,145.638,145.617,145.597,145.535,145.370,145.102,145.040,145.102,144.730,144.481,144.440,144.399,144.316,144.150,143.922,143.319,142.464,141.354,140.660,140.576,140.871,140.660,

Frame 11,139.562,140.786,141.753,142.694,143.153,143.818,144.233,144.916,145.370,145.823,146.049,146.255,146.480,146.993,147.013,146.993,146.972,146.972,146.993,146.809,146.706,146.809,146.542
,144.854,144.854,145.060,145.287,145.184,145.287,145.555,145.926,145.926,146.275,146.624,146.747,146.870,147.197,147.116,147.116,147.116,147.116,147.116,147.034,146.849,146.706,146.747
,146.008,145.761,145.761,145.864,145.905,146.111,146.090,146.296,146.316,146.419,146.727,147.013,147.116,147.177,147.177,147.177,147.177,147.177,147.177,147.034,147.034,146.849,146.706
,145.988,146.029,145.926,145.823,145.926,146.070,146.131,146.255,146.480,146.706,146.829,146.972,146.972,146.972,147.177,147.177,147.177,147.177,147.177,147.034,146.972,146.829,146.747
,146.049,146.049,146.152,145.946,145.946,146.029,146.152,146.275,146.501,146.727,146.849,146.931,146.931,147.157,147.177,147.177,147.177,146.952,146.952,146.952,146.890,146.870,146.727
,146.070,146.296,146.173,146.008,146.234,146.234,146.152,146.255,146.460,146.665,146.747,146.747,146.747,146.931,147.054,147.157,147.075,146.993,146.993,146.993,146.768,146.542,146.398
,146.193,146.275,146.193,146.173,146.234,146.008,146.090,146.029,146.316,146.563,146.563,146.563,146.563,146.706,146.645,146.829,146.911,146.768,146.624,146.398,146.275,146.152,146.029
,146.008,146.173,145.946,146.029,145.864,145.885,145.823,145.926,145.988,146.049,146.131,145.988,146.090,146.049,146.152,145.926,145.823,145.638,145.225,145.019,145.040,145.060,144.874
,145.164,145.576,145.370,145.452,145.452,145.308,145.143,145.122,145.267,144.730,144.378,144.709,144.440,144.274,144.171,143.818,143.069,142.318,141.081,140.492,140.744,140.702,140.723,

Frame 12,139.287,140.997,141.774,142.527,143.257,143.735,144.191,145.081,145.493,145.679,145.967,146.357,146.542,146.686,146.972,147.116,147.034,147.054,147.013,146.829,146.911,146.665,146.747
,144.895,144.854,145.019,145.411,145.370,145.411,145.699,145.679,145.823,146.193,146.563,146.706,146.849,146.993,147.136,147.136,147.136,147.136,147.136,146.829,146.849,146.727,146.686
,145.823,145.761,145.905,145.988,145.864,146.090,146.173,146.152,146.275,146.398,146.686,146.829,146.972,147.116,147.157,147.381,147.300,147.218,147.157,146.911,146.849,146.788,146.788
,145.905,145.905,146.152,146.008,146.214,146.234,146.152,146.439,146.563,146.686,146.809,146.952,147.095,147.136,147.238,147.320,147.320,147.320,147.157,146.972,146.972,146.788,146.706
,145.988,145.988,146.152,146.131,146.193,146.193,146.193,146.439,146.583,146.931,147.054,147.177,147.157,147.157,147.381,147.300,147.075,147.300,147.116,147.013,146.931,146.829,146.706
,146.049,146.152,146.131,146.131,146.131,146.131,146.357,146.316,146.501,146.645,146.809,146.952,147.054,147.157,147.320,147.197,146.952,147.116,146.911,146.788,146.870,146.727,146.460
,145.905,146.111,146.111,146.111,146.111,146.111,146.111,146.111,146.275,146.480,146.480,146.645,146.624,146.870,146.972,147.095,147.054,146.788,146.686,146.480,146.337,146.234,146.008
,146.029,145.905,145.988,146.070,145.844,145.699,145.782,145.679,145.905,145.926,145.823,146.008,146.131,146.173,146.173,145.988,145.761,145.679,145.225,145.060,145.205,144.978,144.812
,145.473,145.452,145.390,145.246,145.308,145.287,145.225,145.102,145.329,144.750,144.419,144.544,144.357,144.378,144.378,143.756,143.215,142.339,141.144,140.407,140.639,140.808,140.765,

Frame 13,139.244,140.808,141.899,142.506,143.090,143.880,144.419,144.916,145.597,145.823,145.802,146.131,146.337,146.665,146.870,147.075,146.870,146.993,146.870,146.706,146.686,146.583,146.563
,144.812,144.812,145.143,145.390,145.452,145.329,145.555,145.679,146.131,146.152,146.357,146.480,146.604,147.013,147.136,147.136,147.259,147.259,147.116,146.911,146.788,146.583,146.460
,145.720,145.514,145.720,145.946,146.029,145.946,146.255,146.234,146.460,146.686,146.563,146.870,146.972,147.116,147.300,147.300,147.300,147.218,147.116,146.911,146.788,146.809,146.665
,145.864,145.926,146.049,146.070,146.214,146.152,146.275,146.563,146.686,146.911,147.054,147.075,147.095,147.238,147.320,147.320,147.320,147.320,147.116,146.911,146.829,146.747,146.706
,146.214,146.234,146.234,146.255,146.255,146.501,146.398,146.460,146.604,146.849,146.952,146.952,147.095,147.197,147.197,147.197,147.197,147.197,146.972,146.911,146.911,146.747,146.604
,146.173,146.173,146.173,146.173,146.173,146.275,146.357,146.501,146.624,146.809,146.809,146.809,146.809,146.972,147.054,147.136,146.911,147.136,147.013,146.788,146.788,146.645,146.419
,146.131,146.131,146.131,146.131,146.131,146.131,146.131,146.275,146.521,146.439,146.542,146.645,146.809,146.706,146.890,146.972,146.911,146.788,146.665,146.645,146.419,146.296,145.946
,146.049,146.049,146.049,146.049,146.049,145.823,145.988,146.008,146.070,145.926,145.864,146.193,146.173,146.111,146.111,146.070,146.049,145.576,145.102,145.081,145.287,145.267,145.040
,145.390,145.493,145.597,145.473,145.473,145.267,145.225,145.143,145.184,144.461,144.461,144.730,144.399,144.046,144.046,143.818,142.777,142.067,141.144,140.386,140.070,140.618,141.018,

Frame 14,139.181,140.871,141.837,142.548,143.236,143.901,144.316,144.854,145.308,145.761,146.070,146.296,146.501,146.398,146.665,146.870,147.013,146.931,146.849,146.727,146.809,146.624,146.398
,144.626,144.854,145.081,145.287,145.370,145.349,145.370,145.617,145.864,146.193,146.521,146.645,146.665,146.809,146.706,146.870,146.972,146.972,146.972,146.727,146.706,146.624,146.439
,145.576,145.576,145.802,145.864,145.782,145.905,146.152,146.152,146.480,146.583,146.686,146.911,146.931,146.931,147.075,147.075,146.993,146.993,146.993,146.727,146.727,146.727,146.727
,145.885,145.926,146.152,146.049,146.008,146.111,146.152,146.234,146.460,146.809,146.849,146.911,147.136,147.177,147.177,147.177,147.177,147.177,146.993,146.747,146.747,146.747,146.747
,146.070,146.152,146.152,146.152,146.152,146.152,146.152,146.378,146.583,146.809,146.809,146.809,146.911,147.034,147.116,147.116,147.116,147.116,146.993,146.768,146.768,146.542,146.521
,146.070,146.296,146.214,146.214,146.214,146.214,146.214,146.378,146.583,146.563,146.645,146.727,146.911,147.013,147.013,147.013,147.013,147.013,146.788,146.768,146.686,146.563,146.337
,146.193,146.296,146.070,145.926,146.008,146.090,145.988,146.234,146.460,146.542,146.542,146.727,146.870,146.870,146.870,146.870,146.870,146.788,146.563,146.419,146.419,146.316,145.864
,146.070,146.070,145.844,145.823,145.823,145.823,145.823,145.823,146.008,145.946,146.070,146.111,146.255,146.111,145.946,145.988,145.802,145.658,145.205,145.143,145.184,145.246,144.771
,145.432,145.432,145.390,145.452,145.287,145.122,145.184,145.060,144.916,144.771,144.792,144.688,144.212,144.254,144.212,143.860,143.007,142.130,141.333,140.407,140.428,140.576,140.681,

Frame 15,139.244,140.723,141.711,142.443,143.153,143.610,144.274,144.833,145.287,145.967,146.070,146.296,146.624,146.583,146.686,146.686,146.788,146.829,146.583,146.563,146.378,146.624,146.501
,144.833,144.854,144.854,145.081,145.184,145.370,145.329,145.514,146.090,146.398,146.419,146.563,146.849,146.931,146.829,146.952,147.075,146.972,146.931,146.809,146.686,146.665,146.583
,145.741,145.617,145.844,145.946,145.946,146.049,146.008,146.173,146.501,146.686,146.686,146.788,147.054,147.177,147.075,147.177,147.157,147.157,146.931,147.013,146.870,146.747,146.604
,145.967,146.090,146.049,146.173,146.070,146.193,146.152,146.275,146.747,146.931,147.075,147.075,147.177,147.381,147.197,147.341,147.238,147.157,146.972,146.931,146.849,146.727,146.645
,146.111,146.070,146.357,146.316,146.234,146.193,146.255,146.296,146.768,146.952,147.034,147.034,147.034,147.157,147.157,147.259,147.034,146.788,147.054,146.931,146.747,146.768,146.645
,146.008,146.234,146.316,146.316,146.316,146.316,146.316,146.316,146.542,146.768,146.931,146.931,146.931,147.157,147.157,146.931,147.075,146.952,146.809,146.727,146.542,146.542,146.234
,146.008,146.193,146.193,146.193,146.193,146.193,146.193,146.193,146.542,146.563,146.563,146.645,146.768,146.809,146.809,146.829,146.849,146.768,146.337,146.337,146.357,146.357,145.802
,146.049,146.152,145.926,145.782,145.844,145.905,145.967,145.885,146.049,145.905,145.741,145.988,146.152,146.255,146.090,145.988,145.885,145.658,145.308,145.184,145.535,145.514,144.895
,145.432,145.555,145.452,145.432,145.535,145.184,145.143,145.329,145.205,144.771,144.709,144.730,144.336,144.212,144.171,143.860,143.069,142.192,141.291,140.660,140.576,140.681,140.660,

Frame 16,139.265,140.639,141.522,142.381,143.007,143.610,144.419,144.998,145.432,145.638,145.844,146.173,146.645,146.604,146.788,146.972,146.890,146.993,146.870,146.665,146.727,146.809,146.542
,144.730,144.709,144.916,145.019,145.060,145.143,145.411,145.597,145.926,146.275,146.398,146.747,146.727,146.768,146.911,146.952,146.952,146.952,146.952,146.952,146.727,146.727,146.480
,145.741,145.679,145.802,145.905,146.008,145.741,145.844,146.173,146.275,146.604,146.706,146.727,146.952,146.952,147.157,147.034,147.034,147.034,147.034,146.809,146.747,146.665,146.521
,145.761,146.008,146.008,146.111,146.214,145.967,146.173,146.398,146.624,146.870,146.993,146.993,147.013,147.095,147.116,147.075,147.075,147.075,147.075,146.809,146.809,146.809,146.521
,146.173,146.173,146.296,146.193,146.111,146.090,146.029,146.316,146.563,146.829,146.911,146.911,147.136,147.259,147.177,147.177,146.952,147.034,146.931,147.034,146.727,146.624,146.563
,146.049,146.173,146.255,146.255,146.255,146.255,146.255,146.255,146.563,146.788,146.788,146.788,146.911,147.238,147.238,147.013,146.972,146.972,146.747,146.604,146.398,146.275,146.255
,145.946,146.029,146.193,146.193,146.193,146.193,146.193,146.193,146.563,146.521,146.604,146.727,146.890,146.952,146.952,146.727,146.809,146.809,146.645,146.111,146.460,146.378,145.782
,145.946,146.111,145.926,145.988,145.823,145.885,145.946,145.864,145.988,145.823,145.679,145.988,146.255,146.152,146.193,145.844,145.823,145.638,145.432,145.081,145.535,145.555,144.895
,145.329,145.432,145.535,145.597,145.597,145.246,144.895,145.122,145.143,144.688,144.564,144.606,144.544,144.440,144.274,143.797,142.798,142.297,141.333,140.470,140.597,140.976,140.660,

Frame 17,139.393,140.871,141.627,142.590,143.069,143.984,144.647,144.854,145.349,145.617,145.885,146.357,146.624,146.768,146.686,146.829,147.034,146.952,146.952,146.788,146.604,146.604,146.460
