Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,Atmospheric temp.:,20.0 °C
,Ext. optics temp.:,20.0 °C
,Ext. optics trans.:,1.0 
,Relative humidity:,0.0 %
,
Bx1

Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,
Frame 1,209.197,210.829,211.810,212.740,213.700,214.641,215.150,215.642,216.324,217.115,217.478,218.030,218.581,218.723,218.833,219.163,219.084,219.225,219.320,218.848,218.675,218.487
,214.959,215.086,215.452,215.610,215.960,216.277,216.767,216.957,217.462,218.093,218.345,218.644,218.864,218.974,219.288,219.492,219.586,219.586,219.492,219.147,218.911,218.660
,216.134,216.039,216.150,216.467,216.577,216.894,217.226,217.541,217.794,218.408,218.723,218.848,219.194,219.523,219.649,219.649,219.806,219.759,219.555,219.382,219.115,218.833
,216.751,216.672,216.593,216.925,217.052,217.178,217.352,217.668,217.983,218.298,218.848,219.178,219.335,219.665,219.696,219.759,219.837,219.727,219.727,219.508,219.194,218.770
,217.099,216.989,216.910,217.068,217.004,217.352,217.683,217.825,218.125,218.502,218.943,219.210,219.571,219.696,219.696,219.696,219.696,219.696,219.696,219.508,219.163,218.738
,217.241,217.099,217.020,217.083,217.115,217.273,217.431,217.841,218.156,218.534,218.770,218.896,219.320,219.272,219.523,219.571,219.414,219.257,219.257,218.723,218.597,218.471
,217.194,217.194,217.194,217.194,217.194,217.194,217.636,217.746,218.093,218.093,218.361,218.723,218.974,219.084,219.163,219.005,218.880,218.565,218.377,217.967,217.636,217.368
,217.131,216.925,216.989,217.052,217.115,216.989,217.068,217.336,217.305,217.210,217.431,217.541,217.731,217.872,217.731,217.399,217.115,216.419,216.324,216.245,216.166,215.372
,216.324,216.403,216.324,216.245,216.086,215.960,215.737,215.610,215.388,215.261,215.118,214.864,214.466,214.227,213.732,212.821,211.794,210.119,208.549,207.589,207.947,207.964,

Frame 2,209.132,210.539,211.714,212.869,213.908,214.513,215.102,215.674,216.435,217.226,217.573,217.904,218.644,218.817,218.896,219.210,219.320,219.225,219.084,218.911,218.801,218.550
,214.975,215.166,215.309,215.658,215.991,216.324,216.656,216.989,217.320,217.936,218.455,218.707,218.911,219.335,219.351,219.665,219.680,219.476,219.304,219.100,219.163,218.675
,216.261,216.372,216.277,216.372,216.672,216.783,217.099,217.415,217.809,218.298,218.550,218.896,219.241,219.571,219.759,219.790,219.696,219.712,219.727,219.492,219.194,218.943
,216.641,216.672,216.498,216.704,217.036,217.162,217.289,217.541,217.936,218.219,218.675,219.225,219.367,219.696,219.790,219.790,219.790,219.790,219.790,219.492,219.398,218.927
,217.004,216.910,216.973,216.862,217.131,217.383,217.683,217.778,218.030,218.439,218.864,219.320,219.602,219.743,219.947,219.868,219.868,219.665,219.633,219.445,219.335,218.675
,217.036,217.036,217.241,217.383,217.478,217.368,217.604,217.762,218.030,218.660,218.754,218.864,219.194,219.586,219.806,219.649,219.618,219.367,219.335,218.833,218.581,218.188
,217.162,217.194,217.131,217.273,217.336,217.557,217.699,217.778,218.062,217.983,218.282,218.660,218.848,219.100,219.257,219.115,218.707,218.565,218.345,218.046,217.731,217.415
,216.989,217.068,216.941,217.099,217.241,217.289,217.241,217.194,217.305,217.305,217.510,217.589,217.668,217.809,217.620,217.336,217.257,216.767,216.482,216.197,216.118,215.595
,216.197,216.467,216.387,216.229,216.181,216.086,215.944,215.706,215.483,215.213,215.086,214.720,214.529,214.497,213.796,212.612,211.682,210.264,208.402,207.589,208.126,208.321,

Frame 3,209.149,210.555,211.730,212.660,213.812,214.529,215.229,215.706,216.372,217.226,217.462,218.093,218.518,218.927,219.005,219.210,219.210,219.257,219.320,218.801,218.785,218.628
,215.039,215.134,215.372,215.595,215.817,216.229,216.862,217.178,217.383,217.809,218.282,218.707,219.100,219.147,219.320,219.539,219.665,219.586,219.633,219.163,219.037,219.021
,216.403,216.387,216.372,216.546,216.720,216.973,217.194,217.526,217.857,218.188,218.833,219.005,219.335,219.712,219.680,219.821,219.665,219.665,219.665,219.367,219.225,219.115
,216.815,216.925,216.894,216.862,217.004,217.147,217.336,217.668,217.999,218.408,218.911,219.037,219.367,219.680,219.743,219.743,219.900,219.837,219.759,219.429,219.461,218.911
,217.052,216.894,217.099,217.289,217.210,217.336,217.668,217.794,218.125,218.534,218.833,219.367,219.696,219.743,219.743,219.743,219.743,219.743,219.539,219.382,219.320,218.628
,217.020,216.973,217.131,217.226,217.273,217.368,217.699,217.825,218.156,218.565,218.880,219.304,219.571,219.476,219.539,219.602,219.461,219.445,219.131,218.691,218.644,218.219
,217.194,217.162,217.004,217.147,217.273,217.447,217.715,217.841,217.967,217.999,218.251,218.613,218.754,219.210,219.115,219.163,219.115,218.691,218.314,217.888,217.683,217.494
,216.894,217.083,216.894,217.083,217.226,217.210,217.115,217.178,217.368,217.320,217.494,217.573,217.636,217.746,217.557,217.194,217.147,216.672,216.387,216.308,216.039,215.515
,216.213,216.451,216.419,216.435,216.229,216.070,215.706,215.499,215.452,215.356,215.293,214.959,214.513,214.450,213.764,212.740,211.858,210.087,208.402,207.557,208.045,208.126,

Frame 4,209.278,210.474,211.682,212.837,213.971,214.673,215.150,215.610,216.261,217.083,217.699,218.109,218.502,218.990,219.005,219.225,219.241,219.367,219.163,218.864,218.864,218.628
,215.023,214.848,215.261,215.468,215.880,216.181,216.656,217.115,217.510,217.857,218.314,218.738,218.958,219.194,219.351,219.571,219.523,219.523,219.680,219.335,219.241,219.178
,216.277,216.261,216.277,216.498,216.720,216.736,216.957,217.431,217.825,218.188,218.644,218.864,219.288,219.618,219.555,219.806,219.680,219.633,219.680,219.586,219.414,219.037
,216.925,216.815,216.846,216.862,217.083,217.273,217.273,217.557,217.951,218.109,218.581,219.225,219.602,219.633,219.853,219.853,219.790,219.884,219.821,219.618,219.618,218.785
,217.083,216.941,217.083,217.289,217.241,217.289,217.573,217.731,218.109,218.471,218.801,219.335,219.618,219.712,219.806,219.806,219.806,219.806,219.602,219.382,219.257,218.880
,217.257,217.162,217.289,217.305,217.305,217.305,217.573,217.967,218.235,218.597,218.833,219.053,219.382,219.727,219.727,219.727,219.727,219.727,219.194,218.864,218.864,218.329
,217.226,217.241,217.210,217.210,217.210,217.415,217.715,217.904,218.188,218.156,218.219,218.770,218.927,219.115,219.225,219.272,219.115,218.707,218.266,218.046,217.841,217.320
,217.068,216.957,217.036,217.115,217.194,217.178,217.083,217.415,217.320,217.226,217.447,217.841,217.936,217.636,217.462,217.241,217.147,216.656,216.356,216.261,215.991,215.563
,216.451,216.435,216.387,216.340,216.086,215.944,215.833,215.595,215.595,215.436,215.245,215.166,214.784,214.497,213.796,212.789,211.874,210.329,208.337,207.541,207.866,208.126,

Frame 5,209.084,210.490,211.666,212.981,213.732,214.466,215.182,215.674,216.356,217.162,217.699,218.030,218.550,218.864,218.943,219.131,219.398,219.288,219.178,219.021,218.943,218.597
,214.927,215.023,215.341,215.658,216.181,216.292,216.593,217.099,217.604,217.904,218.314,218.628,219.037,219.241,219.225,219.523,219.492,219.555,219.586,219.194,219.210,219.005
,216.197,216.213,216.340,216.435,216.641,216.941,217.273,217.399,217.920,218.235,218.424,218.943,219.351,219.571,219.539,219.759,219.837,219.759,219.665,219.508,219.414,218.943
,216.704,216.688,216.704,216.688,216.815,217.068,217.399,217.604,217.809,218.203,218.471,219.068,219.476,219.586,219.633,219.727,219.837,219.837,219.665,219.539,219.571,218.817
,217.052,216.957,217.083,217.099,217.036,217.399,217.541,217.746,217.951,218.345,218.675,219.163,219.476,219.539,219.743,219.774,219.790,219.712,219.523,219.304,219.476,218.880
,217.099,217.083,217.083,217.083,217.083,217.194,217.636,217.951,218.109,218.093,218.518,219.100,219.367,219.523,219.476,219.586,219.680,219.649,219.320,218.880,218.801,218.408
,217.083,217.289,217.226,217.162,217.226,217.368,217.573,217.888,217.983,218.109,218.345,218.502,218.896,219.084,219.005,219.147,219.100,218.691,218.345,218.093,217.872,217.352
,217.131,217.020,217.052,217.083,217.004,217.004,217.052,217.194,217.241,217.289,217.447,217.731,217.841,217.857,217.589,217.336,217.415,216.514,216.213,216.324,216.023,215.468
,216.292,216.451,216.372,216.292,216.166,216.039,215.817,215.753,215.468,215.404,215.166,215.039,214.641,214.561,213.860,212.805,211.682,210.054,208.451,207.589,207.882,207.980,

Frame 6,209.310,210.506,211.617,212.949,213.844,214.720,215.372,216.007,216.467,217.036,217.604,217.967,218.518,218.864,218.958,219.194,219.084,218.896,219.084,218.848,218.880,218.550
,214.864,215.213,215.150,215.896,216.229,216.356,216.672,216.941,217.241,217.936,218.392,218.691,218.943,219.351,219.351,219.571,219.398,219.445,219.429,219.163,219.053,218.864
,216.292,216.166,216.261,216.308,216.451,216.799,217.147,217.289,217.683,218.251,218.738,218.880,219.288,219.555,219.759,219.774,219.774,219.712,219.586,219.257,219.351,218.927
,216.815,216.641,216.783,216.830,216.799,217.115,217.257,217.604,217.872,218.377,218.660,219.225,219.398,219.665,219.759,219.759,219.759,219.759,219.586,219.288,219.492,218.817
,217.068,216.941,216.941,217.099,217.083,217.226,217.573,217.936,218.266,218.502,218.864,219.147,219.555,219.665,219.665,219.868,219.821,219.743,219.555,219.398,219.351,218.896
,217.099,217.020,217.115,217.115,217.194,217.336,217.478,218.062,218.377,218.408,218.581,219.131,219.351,219.476,219.586,219.743,219.602,219.586,219.241,218.833,218.785,218.219
,217.162,217.162,217.162,217.162,217.162,217.336,217.510,217.999,218.046,217.983,218.235,218.565,218.848,219.053,219.037,219.068,218.990,218.754,218.392,217.904,217.541,217.083
