Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,Atmospheric temp.:,20.0 °C
,Ext. optics temp.:,20.0 °C
,Ext. optics trans.:,1.0 
,Relative humidity:,0.0 %
,
Bx1

Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,
,74.402,74.431,74.644,74.644,74.847,74.837,74.925,74.905,75.002,75.089,75.108,75.098,75.195,75.195,75.195,75.301,75.301,75.301,75.291,75.311,75.243,75.205,75.205,75.205,75.205,75.060,75.127,75.176,75.069,74.983,74.896
,75.166,75.079,75.050,75.069,75.147,75.137,75.137,75.118,75.060,75.089,75.195,75.291,75.291,75.253,75.262,75.301,75.301,75.301,75.301,75.301,75.301,75.301,75.301,75.205,75.166,75.098,75.214,75.369,75.234,75.011,74.944
,75.330,75.127,75.127,75.127,75.127,75.127,75.127,75.127,75.127,75.127,75.195,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.378,75.330,75.224,75.214,75.205,75.224,75.079,75.205,75.214,75.166,74.963,74.963
,75.291,75.147,75.147,75.147,75.147,75.253,75.214,75.282,75.243,75.253,75.205,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.147,75.060,74.954,74.896,74.876,74.867,74.857
,75.224,75.137,75.137,75.137,75.137,75.253,75.253,75.156,75.185,75.118,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.253,75.147,75.176,75.098,75.089,75.031,74.973,74.789,74.779,74.702,74.518,74.508
,75.195,75.050,74.973,75.108,75.147,75.127,75.127,75.118,75.108,75.108,75.118,75.147,75.176,75.098,75.021,75.050,75.079,75.108,75.031,75.031,75.021,74.837,74.867,74.857,74.799,74.634,74.450,74.324,74.227,74.042,73.760
,74.654,74.770,74.867,74.915,74.992,75.031,75.069,74.896,74.925,74.954,74.886,74.837,74.760,74.770,74.692,74.654,74.605,74.508,74.537,74.566,74.547,74.363,74.207,74.295,74.314,74.227,73.925,73.291,72.664,72.025,71.332
,73.291,73.623,74.207,74.537,74.576,74.644,74.557,74.595,74.547,74.547,74.372,74.343,74.169,74.042,73.867,73.789,73.760,73.682,73.418,73.037,72.507,72.074,71.857,72.015,72.360,72.360,71.540,69.436,67.076,65.006,62.894,

Frame 8,70.935,71.540,72.241,72.821,73.291,73.643,73.984,74.207,74.421,74.566,74.702,74.721,74.886,75.040,75.098,75.089,75.205,75.214,75.224,75.234,75.195,75.195,75.205,75.214,75.166,75.021,75.040,75.011,75.011,74.915,74.847
,74.450,74.547,74.566,74.683,74.789,74.886,74.944,74.886,75.002,75.011,75.079,75.069,75.079,75.137,75.243,75.234,75.340,75.301,75.262,75.262,75.262,75.262,75.262,75.262,75.166,75.147,75.214,75.147,75.079,74.944,74.867
,75.127,75.089,75.079,75.079,75.079,75.127,75.118,75.079,75.079,75.079,75.185,75.243,75.243,75.185,75.224,75.359,75.359,75.359,75.359,75.262,75.262,75.262,75.262,75.262,75.262,75.147,75.272,75.388,75.195,74.925,74.963
,75.205,75.137,75.137,75.137,75.137,75.137,75.137,75.137,75.137,75.137,75.243,75.234,75.195,75.205,75.262,75.234,75.369,75.262,75.272,75.272,75.272,75.272,75.272,75.166,75.176,75.156,75.176,75.272,75.147,74.944,74.944
,75.234,75.079,75.108,75.108,75.108,75.214,75.185,75.185,75.185,75.185,75.185,75.291,75.224,75.262,75.253,75.272,75.311,75.272,75.272,75.272,75.272,75.272,75.272,75.166,75.166,75.060,74.925,74.896,74.905,74.808,74.837
,75.195,75.098,75.205,75.166,75.156,75.195,75.195,75.195,75.195,75.195,75.195,75.195,75.195,75.195,75.195,75.195,75.195,75.272,75.272,75.272,75.166,75.205,75.108,75.108,75.118,74.944,74.712,74.750,74.770,74.557,74.489
,75.185,75.040,75.050,75.089,75.127,75.127,75.127,75.127,75.127,75.127,75.127,75.127,75.127,75.127,74.983,75.021,75.069,75.040,75.079,75.079,75.069,74.896,74.779,74.789,74.702,74.615,74.334,74.275,74.198,74.003,73.799
,74.808,74.741,74.896,74.867,75.050,75.089,74.983,74.915,74.954,74.992,74.925,74.857,74.789,74.789,74.721,74.683,74.528,74.528,74.566,74.566,74.460,74.256,74.295,74.305,74.314,74.217,73.906,73.262,72.674,71.965,71.352
,73.242,73.633,74.188,74.489,74.615,74.644,74.644,74.576,74.518,74.440,74.440,74.334,74.159,74.149,73.867,73.750,73.692,73.584,73.409,73.017,72.507,72.133,71.837,72.054,72.320,72.340,71.540,69.436,67.117,65.089,62.904,

Frame 9,70.906,71.491,72.281,72.851,73.301,73.633,74.062,74.159,74.460,74.683,74.702,74.828,74.905,74.983,75.098,75.108,75.118,75.176,75.234,75.243,75.176,75.137,75.166,75.195,75.195,75.089,75.031,74.992,74.944,74.915,74.905
,74.460,74.499,74.615,74.721,74.828,74.828,75.002,74.973,75.089,75.060,75.137,75.147,75.156,75.214,75.214,75.282,75.291,75.243,75.243,75.301,75.214,75.214,75.214,75.214,75.214,75.089,75.156,75.089,75.011,74.954,74.954
,75.224,75.089,74.983,75.079,75.050,75.060,75.060,75.147,75.147,75.127,75.137,75.243,75.253,75.253,75.291,75.291,75.291,75.291,75.291,75.291,75.291,75.291,75.291,75.214,75.176,75.137,75.214,75.340,75.137,74.973,74.973
,75.253,75.098,75.147,75.147,75.185,75.147,75.147,75.147,75.147,75.147,75.253,75.253,75.253,75.253,75.253,75.253,75.359,75.320,75.320,75.320,75.214,75.253,75.205,75.205,75.205,75.205,75.205,75.234,75.089,74.992,74.934
,75.272,75.137,75.137,75.137,75.137,75.243,75.195,75.195,75.195,75.195,75.195,75.253,75.253,75.253,75.253,75.253,75.253,75.320,75.320,75.320,75.214,75.214,75.214,75.214,75.214,75.108,75.050,74.973,74.915,74.857,74.847
