Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,Atmospheric temp.:,20.0 °C
,Ext. optics temp.:,20.0 °C
,Ext. optics trans.:,1.0 
,Relative humidity:,0.0 %
,
Bx1

Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,
,76.434,76.616,77.017,77.236,77.777,78.166,78.402,78.788,79.268,79.746,80.250,80.837,81.115,81.162,81.060,80.614,79.821,78.826,77.995,77.312,76.769,76.291,76.013,75.667,75.417,75.118,74.896
,76.329,76.444,76.855,77.112,77.682,77.976,78.251,78.666,79.071,79.577,80.110,80.604,80.892,81.041,80.939,80.427,79.577,78.656,77.796,77.112,76.568,75.926,75.571,75.340,75.011,74.683,74.460
,75.821,76.185,76.607,76.912,77.388,77.607,77.919,78.251,78.675,79.099,79.549,80.008,80.297,80.241,79.989,79.549,78.760,77.825,76.950,76.300,75.638,75.176,74.944,74.789,74.547,73.994,73.213
,74.372,75.291,75.840,76.396,76.731,76.893,77.226,77.578,77.815,78.043,78.411,78.779,78.864,78.524,78.099,77.654,76.845,75.744,74.576,73.584,72.468,71.807,71.778,71.965,71.955,71.253,68.630,

Frame 289,73.545,74.246,74.934,75.397,75.955,76.396,76.931,77.245,77.626,77.853,78.184,78.440,78.421,78.449,78.355,78.175,77.882,77.379,77.074,76.673,76.358,76.118,75.850,75.667,75.436,75.282,75.011
,75.869,76.109,76.454,76.692,77.036,77.379,77.720,77.967,78.279,78.619,78.939,79.118,79.268,79.249,79.146,78.854,78.421,77.948,77.398,77.045,76.559,76.310,76.032,75.734,75.494,75.436,75.349
,76.377,76.607,76.826,76.960,77.407,77.758,78.080,78.421,78.770,79.118,79.540,79.839,80.017,79.980,79.877,79.437,78.948,78.421,77.815,77.302,76.798,76.434,76.042,75.725,75.580,75.503,75.609
,76.444,76.759,76.988,77.179,77.588,77.938,78.260,78.713,79.061,79.521,80.064,80.465,80.642,80.586,80.446,80.045,79.493,78.798,78.024,77.312,76.826,76.377,76.042,75.657,75.523,75.513,75.397
,76.482,76.721,76.969,77.274,77.682,78.033,78.355,78.704,79.240,79.615,80.260,80.697,80.995,81.143,80.865,80.493,79.867,78.995,78.128,77.426,76.845,76.406,76.080,75.734,75.484,75.234,75.069
,76.415,76.683,77.045,77.274,77.673,78.118,78.449,78.798,79.230,79.699,80.250,80.855,81.254,81.254,81.143,80.679,79.811,78.845,78.061,77.341,76.759,76.320,75.994,75.590,75.426,75.069,74.896
,76.300,76.501,76.883,77.150,77.654,77.882,78.326,78.581,79.024,79.605,80.064,80.679,81.004,81.106,81.004,80.530,79.662,78.675,77.758,77.131,76.549,76.003,75.552,75.320,75.002,74.663,74.450
,75.802,76.252,76.559,76.874,77.302,77.682,77.938,78.241,78.656,79.108,79.540,80.026,80.316,80.446,80.306,79.708,78.845,77.844,76.922,76.272,75.609,75.253,74.915,74.770,74.528,73.964,73.194
,74.382,75.311,75.907,76.406,76.702,76.941,77.188,77.436,77.825,78.043,78.383,78.713,78.930,78.656,78.156,77.796,76.922,75.725,74.673,73.575,72.458,71.768,71.728,71.995,72.005,71.303,68.610,

Frame 290,73.477,74.169,74.963,75.426,75.984,76.530,76.960,77.379,77.654,77.986,78.317,78.524,78.562,78.543,78.336,78.109,77.872,77.464,77.036,76.750,76.348,76.099,75.878,75.696,75.455,75.214,75.137
,75.859,76.099,76.444,76.683,77.026,77.474,77.815,78.090,78.402,78.741,79.014,79.268,79.352,79.334,79.136,78.817,78.402,77.910,77.398,77.036,76.626,76.243,75.994,75.677,75.571,75.407,75.301
,76.377,76.578,76.864,77.074,77.417,77.815,78.099,78.402,78.741,79.127,79.643,79.961,80.017,79.998,79.830,79.530,79.033,78.458,77.758,77.302,76.798,76.396,76.109,75.773,75.638,75.552,75.628
,76.367,76.778,77.017,77.283,77.578,77.938,78.251,78.713,79.080,79.465,79.980,80.474,80.632,80.614,80.558,80.185,79.596,78.826,78.024,77.379,76.883,76.463,76.128,75.725,75.532,75.426,75.397
,76.511,76.807,77.036,77.302,77.682,77.995,78.411,78.770,79.240,79.634,80.148,80.707,81.115,81.208,81.078,80.604,79.914,79.033,78.241,77.502,76.912,76.387,76.061,75.802,75.474,75.311,75.089
,76.425,76.750,77.112,77.302,77.692,78.109,78.373,78.741,79.221,79.727,80.316,80.874,81.347,81.560,81.356,80.790,79.970,78.995,78.128,77.426,76.836,76.310,76.022,75.686,75.436,75.079,74.915
,76.320,76.434,76.864,77.198,77.682,77.957,78.260,78.628,79.005,79.605,80.092,80.642,81.152,81.347,81.143,80.511,79.708,78.798,77.929,77.141,76.549,75.955,75.523,75.320,75.098,74.770,74.508
,75.811,76.224,76.540,76.902,77.322,77.692,77.834,78.232,78.638,79.165,79.577,80.045,80.409,80.539,80.316,79.783,78.911,77.910,77.169,76.387,75.619,75.156,74.944,74.808,74.576,74.042,73.262
,74.334,75.253,75.859,76.348,76.788,76.902,77.245,77.455,77.777,78.014,78.411,78.751,79.024,78.722,78.298,77.834,76.969,75.792,74.702,73.594,72.576,71.837,71.807,71.995,71.975,71.263,68.570,

Frame 291,73.516,74.217,74.905,75.474,76.032,76.473,77.007,77.322,77.692,77.938,78.288,78.477,78.458,78.477,78.402,78.147,77.910,77.474,77.045,76.673,76.348,76.070,75.878,75.725,75.474,75.234,75.098
,75.917,76.061,76.520,76.769,77.122,77.474,77.825,78.090,78.355,78.694,78.958,79.240,79.305,79.352,79.202,78.826,78.421,77.986,77.455,76.979,76.654,76.233,76.003,75.705,75.571,75.397,75.330
,76.348,76.587,76.855,77.093,77.597,77.758,78.052,78.449,78.788,79.165,79.596,79.933,80.120,80.064,79.952,79.577,79.071,78.534,77.787,77.302,76.759,76.444,76.070,75.725,75.590,75.523,75.619
,76.396,76.798,77.026,77.283,77.616,77.967,78.345,78.694,79.033,79.521,80.054,80.437,80.716,80.753,80.576,80.297,79.680,78.930,78.166,77.455,76.845,76.463,76.099,75.686,75.474,75.465,75.426
,76.454,76.826,77.036,77.293,77.720,78.014,78.345,78.694,79.240,79.671,80.204,80.772,81.162,81.310,81.124,80.679,80.148,79.174,78.345,77.559,76.874,76.482,76.109,75.725,75.436,75.224,75.108
,76.406,76.750,77.103,77.274,77.673,78.080,78.402,78.751,79.193,79.737,80.353,80.930,81.402,81.504,81.291,80.874,80.110,79.127,78.232,77.502,76.817,76.320,75.946,75.686,75.417,75.098,75.031
,76.396,76.540,76.902,77.217,77.597,77.882,78.288,78.619,79.042,79.568,80.166,80.725,81.208,81.393,81.217,80.707,79.933,79.014,78.052,77.226,76.530,75.926,75.628,75.282,75.021,74.721,74.586
,75.850,76.272,76.511,76.960,77.350,77.682,77.863,78.232,78.694,79.155,79.577,80.064,80.530,80.548,80.288,79.811,79.052,78.137,77.236,76.358,75.686,75.166,74.896,74.799,74.537,74.062,73.154
,74.353,75.301,75.907,76.387,76.702,76.912,77.264,77.455,77.834,78.109,78.402,78.751,79.042,78.675,78.260,77.872,76.998,75.802,74.702,73.643,72.595,71.896,71.827,72.084,71.965,71.263,68.620,

Frame 292,73.575,74.246,74.915,75.465,76.003,76.425,76.941,77.312,77.663,77.910,78.260,78.487,78.515,78.421,78.383,78.156,77.901,77.483,77.131,76.721,76.406,76.099,75.782,75.686,75.571,75.340,75.137
,75.965,76.128,76.492,76.750,77.112,77.474,77.730,78.080,78.383,78.600,79.014,79.183,79.334,79.334,79.240,78.920,78.496,77.976,77.512,77.093,76.683,76.320,75.907,75.677,75.561,75.436,75.311
,76.415,76.635,76.950,77.169,77.531,77.749,78.080,78.402,78.713,79.136,79.559,79.867,80.045,80.101,79.952,79.624,79.193,78.562,77.777,77.255,76.845,76.377,76.070,75.715,75.580,75.542,75.609
,76.482,76.855,77.084,77.293,77.663,77.976,78.336,78.666,79.080,79.587,80.045,80.465,80.781,80.809,80.604,80.362,79.718,78.967,78.166,77.417,76.902,76.540,76.070,75.754,75.426,75.484,75.417
,76.549,76.788,77.141,77.312,77.758,78.043,78.402,78.732,79.249,79.755,80.316,80.846,81.189,81.347,81.143,80.735,80.166,79.296,78.364,77.626,76.912,76.454,76.099,75.792,75.494,75.301,75.147
,76.511,76.769,77.093,77.388,77.796,78.175,78.487,78.817,79.230,79.830,80.399,80.930,81.430,81.532,81.384,80.874,80.185,79.202,78.260,77.540,76.826,76.262,75.955,75.628,75.426,75.127,74.954
,76.396,76.492,76.931,77.160,77.673,77.948,78.260,78.590,79.108,79.718,80.194,80.827,81.245,81.430,81.282,80.697,79.933,79.061,78.052,77.245,76.635,76.003,75.532,75.301,75.069,74.731,74.595
,75.898,76.272,76.616,76.912,77.331,77.673,77.882,78.251,78.704,79.146,79.652,80.110,80.502,80.493,80.362,79.802,79.014,78.118,77.245,76.377,75.705,75.234,74.896,74.857,74.615,74.062,73.272
,74.392,75.320,75.898,76.367,76.807,76.912,77.188,77.474,77.844,78.099,78.524,78.798,79.061,78.685,78.222,77.872,77.074,75.955,74.915,73.809,72.684,71.886,71.837,72.074,72.015,71.194,68.580,

Frame 293,73.692,74.285,74.973,75.436,76.099,76.434,76.969,77.341,77.645,77.948,78.251,78.524,78.553,78.572,78.449,78.251,77.919,77.455,77.150,76.692,76.396,76.224,75.888,75.715,75.503,75.359,75.185
,76.003,76.214,76.530,76.740,77.160,77.369,77.787,78.080,78.383,78.694,79.005,79.277,79.362,79.352,79.240,78.958,78.562,77.995,77.502,77.045,76.654,76.339,76.013,75.715,75.590,75.532,75.340
,76.473,76.692,76.998,77.217,77.521,77.749,78.090,78.468,78.798,79.230,79.634,79.952,80.129,80.110,80.017,79.662,79.202,78.562,77.787,77.341,76.855,76.444,76.118,75.792,75.638,75.571,75.686
,76.511,76.798,77.065,77.388,77.692,78.043,78.355,78.741,79.080,79.615,80.054,80.474,80.753,80.837,80.669,80.344,79.811,78.986,78.128,77.493,76.922,76.425,76.118,75.734,75.465,75.455,75.494
,76.549,76.807,77.084,77.341,77.768,78.128,78.440,78.826,79.268,79.802,80.344,80.902,81.217,81.365,81.226,80.809,80.176,79.352,78.392,77.569,76.912,76.473,76.147,75.811,75.513,75.349,75.185
,76.540,76.798,77.074,77.341,77.872,78.222,78.430,78.817,79.258,79.793,80.437,80.995,81.449,81.550,81.375,80.967,80.241,79.315,78.364,77.569,76.912,76.367,76.051,75.677,75.340,75.060,74.983
,76.358,76.549,76.960,77.274,77.597,77.967,78.326,78.600,79.136,79.662,80.194,80.846,81.319,81.393,81.402,80.995,80.008,79.099,78.099,77.255,76.587,76.042,75.609,75.272,75.040,74.663,74.537
,75.946,76.214,76.645,76.979,77.398,77.758,77.938,78.288,78.638,79.174,79.615,80.176,80.530,80.558,80.455,79.970,79.202,78.184,77.264,76.396,75.734,75.272,75.011,74.770,74.528,74.071,73.301
,74.440,75.349,75.898,76.454,76.788,76.922,77.283,77.540,77.901,78.137,78.430,78.835,79.099,78.779,78.364,78.043,77.131,76.042,74.867,73.789,72.694,71.896,71.867,72.054,72.054,71.263,68.641,

Frame 294,73.672,74.256,74.934,75.494,76.042,76.473,76.893,77.407,77.682,77.986,78.288,78.562,78.543,78.496,78.487,78.241,77.938,77.521,77.150,76.654,76.444,76.176,75.907,75.725,75.561,75.378,75.176
,76.032,76.137,76.559,76.769,77.188,77.398,77.815,78.090,78.477,78.760,79.052,79.315,79.380,79.418,79.240,78.911,78.553,78.071,77.531,77.074,76.673,76.396,76.118,75.715,75.648,75.552,75.340
,76.492,76.712,76.998,77.217,77.512,77.834,78.128,78.458,78.770,79.230,79.624,79.924,80.185,80.213,80.082,79.680,79.249,78.590,77.863,77.322,76.807,76.511,76.080,75.744,75.657,75.648,75.628
,76.559,76.759,77.131,77.369,77.701,78.080,78.421,78.722,79.042,79.605,80.017,80.521,80.790,80.818,80.735,80.455,79.839,78.995,78.175,77.436,76.912,76.463,76.070,75.773,75.600,75.532,75.436
,76.559,76.778,77.103,77.360,77.806,78.156,78.458,78.845,79.324,79.793,80.409,80.809,81.208,81.347,81.282,80.846,80.232,79.390,78.468,77.645,76.931,76.473,76.109,75.792,75.494,75.340,75.176
,76.444,76.712,77.160,77.455,77.891,78.288,78.449,78.845,79.334,79.802,80.521,80.995,81.439,81.550,81.439,81.013,80.306,79.362,78.430,77.635,76.922,76.358,76.022,75.648,75.436,75.069,75.011
,76.396,76.568,76.941,77.293,77.739,78.061,78.383,78.685,79.174,79.746,80.269,80.846,81.310,81.412,81.421,80.911,80.138,79.136,78.147,77.236,76.578,76.013,75.667,75.340,75.031,74.721,74.518
,75.936,76.272,76.635,77.084,77.417,77.749,78.033,78.288,78.685,79.165,79.802,80.288,80.614,80.660,80.437,80.017,79.212,78.336,77.331,76.406,75.840,75.378,75.011,74.808,74.595,74.062,73.301
,74.440,75.330,75.936,76.501,76.740,77.026,77.283,77.493,77.901,78.080,78.440,78.845,79.099,78.798,78.364,78.052,77.236,76.013,74.886,73.809,72.733,72.025,71.936,72.084,72.064,71.293,68.661,

Frame 295,73.643,74.363,74.963,75.552,76.128,76.482,76.931,77.369,77.749,77.967,78.288,78.543,78.487,78.496,78.411,78.317,77.967,77.578,77.141,76.817,76.396,76.195,75.840,75.705,75.561,75.397,75.108
,76.061,76.185,76.520,76.855,77.188,77.417,77.844,78.175,78.364,78.722,79.014,79.230,79.343,79.371,79.296,79.089,78.638,78.147,77.607,77.065,76.645,76.425,76.070,75.715,75.561,75.494,75.388
,76.473,76.731,76.960,77.188,77.493,77.806,78.175,78.477,78.798,79.202,79.615,79.933,80.185,80.213,80.129,79.858,79.296,78.694,77.938,77.388,76.883,76.549,76.128,75.773,75.600,75.638,75.619
,76.501,76.836,77.131,77.360,77.711,77.986,78.392,78.694,79.080,79.699,80.129,80.539,80.790,80.818,80.827,80.493,79.811,79.089,78.213,77.483,76.902,76.482,76.137,75.705,75.600,75.494,75.494
,76.578,76.845,77.122,77.379,77.787,78.184,78.506,78.901,79.258,79.783,80.418,80.967,81.226,81.421,81.310,80.855,80.250,79.418,78.515,77.607,76.950,76.530,76.080,75.792,75.561,75.301,75.205
,76.454,76.740,77.141,77.407,77.891,78.270,78.487,78.883,79.343,79.867,80.502,81.087,81.393,81.513,81.486,81.050,80.362,79.409,78.487,77.663,76.922,76.425,75.955,75.725,75.388,75.127,75.050
,76.320,76.626,76.931,77.322,77.692,78.080,78.421,78.704,79.155,79.671,80.297,80.874,81.291,81.421,81.338,80.874,80.092,79.193,78.317,77.274,76.702,76.022,75.638,75.282,75.060,74.615,74.489
,75.869,76.281,76.664,77.036,77.388,77.758,78.061,78.317,78.704,79.155,79.821,80.232,80.614,80.669,80.530,80.017,79.221,78.345,77.417,76.530,75.782,75.349,75.011,74.789,74.537,74.101,73.321
,74.499,75.388,75.936,76.444,76.731,76.960,77.264,77.493,77.910,78.184,78.600,78.958,79.127,78.732,78.392,78.080,77.169,76.109,74.934,73.857,72.674,71.946,71.906,72.044,72.015,71.243,68.620,

Frame 296,73.692,74.392,74.973,75.542,76.099,76.434,76.969,77.455,77.682,78.014,78.345,78.553,78.600,78.590,78.496,78.270,77.929,77.597,77.226,76.788,76.434,76.166,75.888,75.686,75.523,75.349,75.166
,76.090,76.224,76.568,76.807,77.245,77.483,77.815,78.194,78.345,78.675,79.052,79.305,79.390,79.409,79.324,79.024,78.590,78.061,77.588,77.045,76.692,76.281,76.070,75.830,75.628,75.523,75.311
,76.540,76.683,76.855,77.169,77.521,77.834,78.175,78.477,78.798,79.240,79.624,80.054,80.213,80.148,80.185,79.849,79.212,78.685,78.005,77.350,76.902,76.482,76.137,75.754,75.571,75.571,75.667
,76.568,76.788,77.055,77.331,77.682,77.995,78.421,78.675,79.071,79.718,80.148,80.530,80.865,80.837,80.809,80.465,79.821,78.977,78.307,77.559,77.007,76.587,76.137,75.773,75.513,75.465,75.455
,76.607,76.902,77.112,77.322,77.768,78.166,78.572,78.873,79.343,79.896,80.427,80.920,81.310,81.467,81.310,80.948,80.288,79.427,78.534,77.692,77.036,76.511,76.147,75.802,75.571,75.262,75.147
,76.511,76.836,77.179,77.417,77.844,78.241,78.609,78.892,79.352,79.802,80.437,81.124,81.550,81.643,81.467,81.106,80.344,79.390,78.524,77.682,76.922,76.434,75.965,75.648,75.397,75.089,74.915
,76.463,76.587,76.950,77.322,77.758,78.061,78.449,78.770,79.136,79.793,80.325,80.920,81.263,81.532,81.384,81.013,80.194,79.202,78.232,77.379,76.721,76.022,75.628,75.330,74.983,74.741,74.489
,75.840,76.358,76.721,77.093,77.445,77.834,78.118,78.468,78.732,79.212,79.774,80.297,80.632,80.716,80.474,80.138,79.296,78.326,77.474,76.520,75.859,75.397,75.089,74.837,74.528,74.159,73.350
,74.479,75.330,76.022,76.530,76.807,76.979,77.350,77.578,77.901,78.203,78.572,78.995,79.136,78.732,78.421,78.080,77.217,76.032,74.934,73.828,72.723,72.015,71.867,72.044,72.034,71.233,68.651,

Frame 297,73.701,74.392,74.973,75.542,76.099,76.540,76.969,77.388,77.645,77.976,78.411,78.524,78.619,78.562,78.487,78.279,77.948,77.512,77.207,76.750,76.415,76.109,75.898,75.705,75.561,75.349,75.118
,76.003,76.243,76.578,76.807,77.245,77.474,77.806,78.203,78.421,78.741,79.146,79.343,79.474,79.530,79.324,79.089,78.647,78.090,77.550,77.084,76.626,76.300,76.070,75.754,75.580,75.446,75.311
,76.492,76.712,76.912,77.236,77.550,77.853,78.194,78.515,78.835,79.277,79.690,79.989,80.194,80.325,80.138,79.877,79.324,78.656,78.005,77.312,76.855,76.425,76.157,75.840,75.648,75.600,75.657
,76.568,76.864,77.112,77.398,77.701,78.052,78.458,78.788,79.108,79.662,80.204,80.614,80.818,80.855,80.781,80.493,79.914,79.118,78.232,77.445,76.998,76.559,76.147,75.773,75.542,75.503,75.446
,76.530,76.845,77.112,77.417,77.834,78.128,78.534,78.864,79.390,79.849,80.390,80.967,81.273,81.402,81.245,80.930,80.316,79.418,78.534,77.645,76.988,76.578,76.185,75.840,75.609,75.301,75.147
,76.549,76.826,77.217,77.417,77.919,78.232,78.506,78.920,79.352,79.802,80.437,81.060,81.532,81.643,81.550,81.106,80.278,79.399,78.515,77.692,76.941,76.377,76.013,75.677,75.446,75.127,74.954
,76.387,76.607,77.017,77.369,77.758,78.090,78.411,78.732,79.174,79.737,80.278,80.911,81.301,81.504,81.402,80.930,80.101,79.183,78.241,77.407,76.759,76.080,75.609,75.291,75.060,74.731,74.615
,75.955,76.310,76.721,77.074,77.464,77.796,78.118,78.440,78.779,79.277,79.858,80.325,80.623,80.725,80.502,80.073,79.352,78.364,77.464,76.559,75.907,75.359,75.021,74.799,74.566,74.130,73.350
,74.518,75.369,76.061,76.454,76.883,77.045,77.293,77.645,77.910,78.166,78.600,79.024,79.165,78.845,78.411,78.080,77.245,76.070,74.992,73.799,72.704,71.985,71.886,72.074,72.054,71.372,68.610,

Frame 298,73.682,74.285,74.983,75.561,76.128,76.473,77.017,77.445,77.720,77.957,78.402,78.609,78.609,78.619,78.534,78.383,77.948,77.569,77.198,76.836,76.396,76.205,75.907,75.744,75.523,75.272,75.118
,76.032,76.176,76.530,76.778,77.226,77.474,77.815,78.222,78.421,78.732,79.136,79.287,79.390,79.437,79.371,79.061,78.638,78.061,77.588,77.122,76.683,76.358,76.032,75.734,75.628,75.455,75.388
,76.597,76.702,77.007,77.217,77.540,77.853,78.213,78.534,78.854,79.212,79.727,80.026,80.185,80.232,80.120,79.811,79.287,78.704,78.014,77.331,76.817,76.415,76.195,75.763,75.648,75.677,75.677
,76.673,76.855,77.160,77.417,77.701,78.024,78.487,78.807,79.136,79.699,80.157,80.558,80.818,80.865,80.800,80.474,79.830,79.127,78.317,77.559,76.969,76.568,76.205,75.715,75.571,75.542,75.552
,76.578,76.902,77.179,77.436,77.825,78.203,78.572,78.892,79.324,79.886,80.446,80.995,81.365,81.412,81.291,80.939,80.269,79.334,78.449,77.711,77.036,76.549,76.195,75.763,75.523,75.311,75.205
,76.511,76.845,77.264,77.417,77.919,78.317,78.581,79.005,79.437,79.896,80.567,81.106,81.504,81.671,81.513,81.078,80.288,79.324,78.496,77.635,76.922,76.434,76.080,75.734,75.388,75.050,74.992
,76.387,76.607,77.036,77.341,77.730,78.033,78.449,78.751,79.268,79.811,80.372,80.995,81.402,81.449,81.467,81.060,80.148,79.258,78.279,77.417,76.702,76.099,75.628,75.388,75.040,74.799,74.634
,75.974,76.358,76.702,77.065,77.360,77.825,78.147,78.402,78.854,79.230,79.830,80.288,80.651,80.707,80.567,80.092,79.334,78.355,77.426,76.549,75.878,75.407,75.060,74.837,74.595,74.052,73.291
,74.499,75.397,76.042,76.530,76.883,77.065,77.407,77.720,77.891,78.156,78.638,78.967,79.212,78.854,78.458,78.099,77.198,76.118,74.925,73.828,72.704,71.936,71.906,72.064,72.084,71.263,68.651,

Frame 299,73.614,74.295,75.069,75.628,76.070,76.501,77.026,77.483,77.711,78.043,78.373,78.590,78.619,78.675,78.543,78.288,78.024,77.569,77.226,76.798,76.444,76.137,75.840,75.667,75.484,75.243,75.147
,76.061,76.195,76.540,76.883,77.226,77.569,77.806,78.175,78.487,78.704,79.080,79.352,79.455,79.474,79.371,79.042,78.638,78.071,77.512,77.084,76.645,76.300,76.070,75.754,75.638,75.465,75.330
,76.482,76.692,77.017,77.236,77.559,77.844,78.241,78.562,78.835,79.249,79.727,80.036,80.204,80.250,80.213,79.877,79.362,78.675,77.995,77.341,76.902,76.463,76.214,75.907,75.657,75.590,75.638
,76.654,76.893,77.141,77.445,77.787,78.052,78.506,78.798,79.249,79.671,80.148,80.642,80.911,80.855,80.883,80.521,79.877,79.165,78.355,77.559,77.026,76.587,76.195,75.802,75.600,75.474,75.523
,76.664,76.902,77.150,77.455,77.872,78.260,78.638,78.901,79.409,79.933,80.521,81.041,81.365,81.467,81.328,81.032,80.353,79.399,78.496,77.711,77.084,76.549,76.185,75.821,75.503,75.369,75.205
,76.530,76.902,77.264,77.455,77.882,78.373,78.562,78.948,79.418,79.942,80.530,81.152,81.597,81.698,81.532,81.115,80.399,79.437,78.487,77.796,77.065,76.434,76.099,75.734,75.369,75.098,75.040
,76.473,76.635,77.007,77.436,77.768,78.061,78.496,78.779,79.249,79.877,80.465,80.985,81.328,81.504,81.495,81.004,80.241,79.183,78.232,77.398,76.759,76.128,75.686,75.378,75.060,74.789,74.625
,75.984,76.291,76.692,77.045,77.388,77.834,78.061,78.392,78.892,79.343,79.858,80.306,80.762,80.772,80.576,80.129,79.315,78.392,77.445,76.568,75.830,75.369,75.156,74.818,74.605,74.042,73.262
,74.586,75.388,76.022,76.501,76.874,77.122,77.398,77.654,77.863,78.232,78.553,79.005,79.212,78.930,78.524,78.071,77.245,76.032,74.915,73.838,72.723,72.005,71.946,72.084,72.084,71.273,68.630,

Frame 300,73.701,74.314,75.021,75.619,76.099,76.568,77.026,77.474,77.739,78.090,78.440,78.590,78.694,78.675,78.524,78.326,77.948,77.521,77.302,76.845,76.511,76.205,75.869,75.744,75.523,75.311,75.195
,76.099,76.252,76.616,76.874,77.331,77.588,77.834,78.232,78.487,78.788,79.080,79.399,79.474,79.493,79.371,79.099,78.628,78.099,77.597,77.160,76.721,76.387,76.042,75.802,75.561,75.552,75.311
,76.520,76.769,76.969,77.226,77.635,77.910,78.166,78.534,78.911,79.334,79.793,80.092,80.166,80.306,80.222,79.877,79.315,78.694,77.995,77.455,76.826,76.511,76.157,75.898,75.638,75.677,75.628
,76.549,76.883,77.122,77.521,77.777,78.071,78.458,78.892,79.221,79.746,80.194,80.623,80.855,80.939,80.883,80.642,79.877,79.146,78.336,77.578,76.969,76.568,76.099,75.734,75.638,75.532,75.436
,76.587,76.950,77.217,77.559,77.891,78.270,78.619,79.052,79.484,79.914,80.465,81.069,81.393,81.578,81.458,81.041,80.372,79.427,78.524,77.673,77.074,76.578,76.214,75.840,75.609,75.311,75.137
,76.635,76.922,77.312,77.521,77.957,78.336,78.581,79.014,79.446,79.980,80.632,81.236,81.643,81.754,81.606,81.189,80.390,79.427,78.477,77.777,76.969,76.406,76.042,75.686,75.455,75.156,74.983
,76.473,76.692,76.998,77.398,77.739,78.137,78.421,78.864,79.305,79.849,80.409,81.022,81.449,81.541,81.532,81.013,80.222,79.202,78.307,77.379,76.759,76.099,75.628,75.311,74.963,74.721,74.576
,76.042,76.434,76.673,76.988,77.455,77.768,78.137,78.487,78.845,79.305,79.877,80.297,80.716,80.762,80.548,80.120,79.380,78.421,77.407,76.540,75.907,75.369,75.040,74.818,74.499,74.130,73.330
,74.595,75.417,75.984,76.520,76.893,77.217,77.388,77.645,77.901,78.213,78.628,78.986,79.287,78.892,78.477,78.156,77.198,76.080,74.915,73.838,72.743,71.946,71.886,72.064,72.034,71.243,68.681,

Frame 301,73.701,74.314,75.021,75.619,76.205,76.568,77.026,77.474,77.720,78.043,78.468,78.638,78.638,78.638,78.572,78.373,78.043,77.607,77.245,76.864,76.501,76.118,75.878,75.705,75.494,75.311,75.127
,76.032,76.262,76.597,76.826,77.264,77.597,77.929,78.203,78.543,78.751,79.165,79.334,79.427,79.455,79.399,79.080,78.656,78.128,77.569,77.188,76.721,76.339,76.080,75.782,75.657,75.455,75.359
,76.463,76.692,77.017,77.245,77.578,77.910,78.251,78.590,78.911,79.352,79.783,80.073,80.250,80.278,80.204,79.886,79.362,78.732,78.061,77.360,76.902,76.511,76.128,75.821,75.686,75.580,75.667
,76.578,76.893,77.150,77.445,77.730,78.061,78.506,78.854,79.174,79.727,80.222,80.725,80.902,81.041,80.948,80.614,79.970,79.221,78.430,77.597,76.941,76.549,76.195,75.754,75.628,75.561,75.503
,76.664,76.931,77.264,77.512,77.929,78.232,78.581,79.033,79.455,79.905,80.502,81.069,81.467,81.597,81.486,81.032,80.362,79.484,78.496,77.777,77.026,76.540,76.195,75.782,75.532,75.253,75.185
,76.673,76.960,77.236,77.512,77.901,78.336,78.562,79.005,79.418,80.064,80.576,81.245,81.708,81.809,81.661,81.217,80.316,79.390,78.553,77.739,77.026,76.434,76.003,75.744,75.417,75.176,74.992
,76.454,76.664,77.065,77.379,77.768,78.118,78.487,78.826,79.343,79.886,80.399,81.069,81.439,81.624,81.513,81.078,80.194,79.240,78.260,77.436,76.721,76.118,75.657,75.417,75.060,74.741,74.528
,76.022,76.358,76.654,76.998,77.417,77.796,78.090,78.458,78.901,79.362,79.896,80.381,80.744,80.772,80.632,80.157,79.287,78.364,77.455,76.597,75.850,75.407,75.050,74.799,74.557,74.091,73.321
,74.557,75.397,75.984,76.454,76.893,77.160,77.379,77.663,77.919,78.260,78.666,79.118,79.249,78.892,78.524,78.147,77.169,76.080,74.944,73.848,72.733,71.946,71.847,72.074,72.005,71.303,68.590,

Frame 302,73.731,74.411,75.079,75.638,76.185,76.616,77.141,77.502,77.730,78.061,78.392,78.619,78.694,78.722,78.590,78.458,78.061,77.616,77.236,76.836,76.463,76.157,75.946,75.763,75.513,75.320,75.185
,76.109,76.243,76.587,76.931,77.274,77.616,77.957,78.270,78.534,78.760,79.183,79.399,79.484,79.465,79.343,79.155,78.788,78.166,77.607,77.122,76.750,76.415,76.070,75.850,75.667,75.542,75.388
,76.559,76.721,77.055,77.283,77.616,77.948,78.288,78.609,78.930,79.399,79.821,80.045,80.232,80.297,80.194,79.849,79.399,78.694,78.043,77.464,76.893,76.473,76.118,75.888,75.696,75.667,75.590
,76.635,76.912,77.169,77.474,77.863,78.099,78.543,78.873,79.296,79.727,80.241,80.669,81.004,81.004,80.948,80.604,79.952,79.136,78.373,77.682,77.026,76.520,76.185,75.821,75.580,75.484,75.532
